Subject,Trial,Angle,Matching,Response,Time,Correct,Age,Sex
52,4,100,1,b,5816,1,26,M
52,5,50,1,b,6391,1,26,M
52,6,50,0,n,3604,1,26,M
52,7,100,0,n,6303,1,26,M
52,8,0,1,b,4172,1,26,M
52,9,150,0,n,3560,1,26,M
52,10,150,1,b,4331,1,26,M
52,11,50,0,n,3495,1,26,M
52,12,0,0,n,5144,1,26,M
52,13,0,1,b,5236,1,26,M
52,14,100,0,n,3143,1,26,M
52,15,100,1,b,5175,1,26,M
52,16,50,1,b,3293,1,26,M
52,17,100,0,n,6935,1,26,M
52,18,150,1,b,3743,1,26,M
52,19,50,0,b,7107,0,26,M
52,20,50,1,b,3792,1,26,M
52,21,100,0,n,3426,1,26,M
52,22,0,0,n,3670,1,26,M
52,23,0,1,b,3766,1,26,M
52,24,150,0,n,4170,1,26,M
52,25,150,0,n,5103,1,26,M
52,26,50,0,b,5375,0,26,M
52,27,50,1,n,5951,0,26,M
52,28,100,1,b,4440,1,26,M
52,29,0,1,n,4119,0,26,M
52,30,0,0,n,3977,1,26,M
52,31,150,1,b,4287,1,26,M
52,32,100,0,n,3823,1,26,M
52,33,50,1,b,2705,1,26,M
52,34,100,1,b,3159,1,26,M
52,35,150,1,b,5473,1,26,M
52,36,0,0,n,4796,1,26,M
52,37,100,1,n,6587,0,26,M
52,38,150,0,b,3391,0,26,M
52,39,0,1,b,4377,1,26,M
52,40,50,0,n,3784,1,26,M
52,41,150,1,b,3720,1,26,M
52,42,0,0,b,3473,0,26,M
52,43,100,1,b,3680,1,26,M
52,44,150,0,n,2405,1,26,M
52,45,50,0,n,3296,1,26,M
52,46,100,0,n,3449,1,26,M
52,47,0,1,n,5863,0,26,M
52,48,50,1,b,3344,1,26,M
52,49,100,0,n,2636,1,26,M
52,50,150,0,n,2437,1,26,M
52,51,0,1,n,3679,0,26,M
52,52,0,0,n,2729,1,26,M
52,53,100,1,b,1856,1,26,M
52,54,50,0,n,1806,1,26,M
52,55,150,1,b,4912,1,26,M
52,56,50,1,b,1857,1,26,M
52,57,150,0,n,3074,1,26,M
52,58,100,0,b,2789,0,26,M
52,59,150,1,b,2243,1,26,M
52,60,100,1,b,2966,1,26,M
52,61,0,1,n,1596,0,26,M
52,62,0,0,n,3365,1,26,M
52,63,50,0,n,1966,1,26,M
52,64,50,1,b,2310,1,26,M
52,65,150,0,n,3059,1,26,M
52,66,0,1,n,1743,0,26,M
52,67,150,1,b,2604,1,26,M
52,68,0,0,n,2678,1,26,M
52,69,50,0,n,2124,1,26,M
52,70,50,1,b,2118,1,26,M
52,71,100,1,b,2189,1,26,M
52,72,100,0,n,2776,1,26,M
52,73,100,1,b,1960,1,26,M
52,74,100,0,n,2662,1,26,M
52,75,150,1,b,2503,1,26,M
52,76,0,0,n,2430,1,26,M
52,77,0,1,n,2973,0,26,M
52,78,50,1,b,2714,1,26,M
52,79,50,0,n,3909,1,26,M
52,80,150,0,n,2375,1,26,M
52,81,50,0,n,2240,1,26,M
52,82,0,1,n,1792,0,26,M
52,83,150,0,n,2336,1,26,M
52,84,50,1,b,2220,1,26,M
52,85,100,1,b,1894,1,26,M
52,86,0,0,n,1810,1,26,M
52,87,150,1,b,3963,1,26,M
52,88,100,0,n,4640,1,26,M
52,89,100,0,n,2657,1,26,M
52,90,50,1,b,2937,1,26,M
52,91,0,1,n,1991,0,26,M
52,92,150,1,b,3030,1,26,M
52,93,150,0,n,1757,1,26,M
52,94,50,0,n,3222,1,26,M
52,95,100,1,b,2071,1,26,M
52,96,0,0,n,1407,1,26,M
19,2,150,0,n,4796,1,28,F
19,3,150,1,n,5909,0,28,F
19,4,100,1,b,7448,1,28,F
19,7,100,0,b,4236,0,28,F
19,8,0,1,b,2351,1,28,F
19,9,150,0,n,3185,1,28,F
19,12,0,0,n,6642,1,28,F
19,13,0,1,b,2028,1,28,F
19,14,100,0,n,7049,1,28,F
19,16,50,1,b,5241,1,28,F
19,18,150,1,b,5347,1,28,F
19,19,50,0,n,7366,1,28,F
19,20,50,1,b,3909,1,28,F
19,21,100,0,n,5312,1,28,F
19,22,0,0,n,2790,1,28,F
19,23,0,1,b,4633,1,28,F
19,24,150,0,n,4996,1,28,F
19,25,150,0,n,4607,1,28,F
19,27,50,1,b,6325,1,28,F
19,28,100,1,n,5672,0,28,F
19,29,0,1,b,1830,1,28,F
19,30,0,0,n,6673,1,28,F
19,31,150,1,n,7128,0,28,F
19,35,150,1,b,6354,1,28,F
19,36,0,0,n,5211,1,28,F
19,37,100,1,b,6319,1,28,F
19,38,150,0,n,3228,1,28,F
19,39,0,1,b,2632,1,28,F
19,40,50,0,b,2650,0,28,F
19,41,150,1,n,3038,0,28,F
19,42,0,0,n,6116,1,28,F
19,43,100,1,n,3232,0,28,F
19,44,150,0,n,4245,1,28,F
19,45,50,0,n,6151,1,28,F
19,46,100,0,n,4996,1,28,F
19,47,0,1,b,1707,1,28,F
19,48,50,1,b,3805,1,28,F
19,49,100,0,n,3521,1,28,F
19,50,150,0,n,3061,1,28,F
19,51,0,1,b,1314,1,28,F
19,52,0,0,n,3463,1,28,F
19,53,100,1,b,4020,1,28,F
19,54,50,0,n,3545,1,28,F
19,55,150,1,b,5563,1,28,F
19,56,50,1,b,1975,1,28,F
19,57,150,0,n,4354,1,28,F
19,58,100,0,b,5063,0,28,F
19,59,150,1,b,3393,1,28,F
19,60,100,1,b,5322,1,28,F
19,61,0,1,b,2199,1,28,F
19,62,0,0,n,6133,1,28,F
19,63,50,0,n,6360,1,28,F
19,64,50,1,b,4189,1,28,F
19,65,150,0,n,5593,1,28,F
19,66,0,1,b,1436,1,28,F
19,67,150,1,n,4597,0,28,F
19,68,0,0,n,5605,1,28,F
19,69,50,0,b,5358,0,28,F
19,70,50,1,b,3232,1,28,F
19,71,100,1,b,2946,1,28,F
19,72,100,0,n,5199,1,28,F
19,73,100,1,b,4348,1,28,F
19,74,100,0,n,4528,1,28,F
19,75,150,1,n,4198,0,28,F
19,76,0,0,n,5753,1,28,F
19,77,0,1,b,3854,1,28,F
19,78,50,1,b,4181,1,28,F
19,79,50,0,n,5574,1,28,F
19,80,150,0,b,6655,0,28,F
19,81,50,0,n,4933,1,28,F
19,82,0,1,b,1590,1,28,F
19,83,150,0,n,5103,1,28,F
19,84,50,1,b,5254,1,28,F
19,85,100,1,b,4240,1,28,F
19,86,0,0,n,2409,1,28,F
19,87,150,1,n,3980,0,28,F
19,88,100,0,b,2952,0,28,F
19,89,100,0,n,5197,1,28,F
19,90,50,1,b,4078,1,28,F
19,91,0,1,b,1176,1,28,F
19,92,150,1,n,5654,0,28,F
19,93,150,0,n,4643,1,28,F
19,94,50,0,n,4031,1,28,F
19,95,100,1,b,3328,1,28,F
19,96,0,0,n,4020,1,28,F
54,1,0,0,n,4632,1,19,F
54,2,150,0,n,6313,1,19,F
54,3,150,1,b,3003,1,19,F
54,5,50,1,b,5045,1,19,F
54,6,50,0,n,2480,1,19,F
54,7,100,0,n,6416,1,19,F
54,8,0,1,b,1799,1,19,F
54,10,150,1,n,4643,0,19,F
54,11,50,0,n,4560,1,19,F
54,12,0,0,n,2841,1,19,F
54,13,0,1,b,1701,1,19,F
54,14,100,0,n,5486,1,19,F
54,15,100,1,b,2990,1,19,F
54,16,50,1,b,2958,1,19,F
54,17,100,0,n,4656,1,19,F
54,18,150,1,b,3154,1,19,F
54,19,50,0,n,2259,1,19,F
54,20,50,1,b,2224,1,19,F
54,21,100,0,n,2463,1,19,F
54,22,0,0,n,1558,1,19,F
54,23,0,1,b,1890,1,19,F
54,24,150,0,n,3482,1,19,F
54,25,150,0,n,3630,1,19,F
54,26,50,0,n,3086,1,19,F
54,27,50,1,b,2223,1,19,F
54,28,100,1,n,5937,0,19,F
54,29,0,1,b,1169,1,19,F
54,30,0,0,n,2559,1,19,F
54,31,150,1,b,3711,1,19,F
54,32,100,0,n,2671,1,19,F
54,33,50,1,b,3270,1,19,F
54,34,100,1,b,1862,1,19,F
54,35,150,1,b,2936,1,19,F
54,36,0,0,n,3463,1,19,F
54,37,100,1,b,4596,1,19,F
54,38,150,0,b,2152,0,19,F
54,39,0,1,b,2007,1,19,F
54,40,50,0,n,4175,1,19,F
54,41,150,1,b,2487,1,19,F
54,42,0,0,n,4045,1,19,F
54,43,100,1,b,4767,1,19,F
54,44,150,0,n,3689,1,19,F
54,45,50,0,n,2697,1,19,F
54,46,100,0,n,6473,1,19,F
54,47,0,1,b,1847,1,19,F
54,48,50,1,b,1823,1,19,F
54,49,100,0,n,3253,1,19,F
54,50,150,0,n,2401,1,19,F
54,51,0,1,b,1509,1,19,F
54,52,0,0,n,2374,1,19,F
54,53,100,1,b,2632,1,19,F
54,54,50,0,n,2568,1,19,F
54,55,150,1,b,4874,1,19,F
54,56,50,1,b,2280,1,19,F
54,57,150,0,n,2148,1,19,F
54,58,100,0,b,5355,0,19,F
54,59,150,1,b,2344,1,19,F
54,60,100,1,b,2255,1,19,F
54,61,0,1,b,2398,1,19,F
54,62,0,0,b,1877,0,19,F
54,63,50,0,n,3130,1,19,F
54,64,50,1,b,2629,1,19,F
54,65,150,0,n,3485,1,19,F
54,66,0,1,b,1607,1,19,F
54,67,150,1,b,3959,1,19,F
54,68,0,0,b,4823,0,19,F
54,69,50,0,n,2711,1,19,F
54,70,50,1,b,1639,1,19,F
54,71,100,1,b,1935,1,19,F
54,72,100,0,n,3512,1,19,F
54,73,100,1,b,2449,1,19,F
54,74,100,0,b,4927,0,19,F
54,75,150,1,b,3840,1,19,F
54,76,0,0,n,3393,1,19,F
54,77,0,1,b,1336,1,19,F
54,78,50,1,b,2047,1,19,F
54,79,50,0,b,5493,0,19,F
54,80,150,0,b,3287,0,19,F
54,81,50,0,n,4439,1,19,F
54,82,0,1,b,1175,1,19,F
54,83,150,0,n,3049,1,19,F
54,84,50,1,b,2072,1,19,F
54,85,100,1,b,3599,1,19,F
54,87,150,1,b,3818,1,19,F
54,88,100,0,n,3319,1,19,F
54,89,100,0,n,2222,1,19,F
54,90,50,1,b,1991,1,19,F
54,91,0,1,b,1246,1,19,F
54,92,150,1,b,3399,1,19,F
54,93,150,0,n,5599,1,19,F
54,94,50,0,n,3623,1,19,F
54,95,100,1,b,1960,1,19,F
54,96,0,0,n,3736,1,19,F
18,1,0,0,n,4567,1,22,F
18,2,150,0,n,5246,1,22,F
18,3,150,1,b,4245,1,22,F
18,5,50,1,b,3330,1,22,F
18,6,50,0,n,4149,1,22,F
18,7,100,0,n,5204,1,22,F
18,8,0,1,b,2053,1,22,F
18,9,150,0,n,6096,1,22,F
18,10,150,1,b,4040,1,22,F
18,11,50,0,n,6200,1,22,F
18,12,0,0,n,3390,1,22,F
18,13,0,1,b,1526,1,22,F
18,14,100,0,n,6317,1,22,F
18,15,100,1,n,6700,0,22,F
18,16,50,1,n,2691,0,22,F
18,17,100,0,n,5274,1,22,F
18,18,150,1,b,5795,1,22,F
18,19,50,0,n,6656,1,22,F
18,20,50,1,b,4448,1,22,F
18,21,100,0,n,3902,1,22,F
18,22,0,0,b,2653,0,22,F
18,23,0,1,b,2451,1,22,F
18,24,150,0,b,5696,0,22,F
18,25,150,0,n,3757,1,22,F
18,26,50,0,n,3410,1,22,F
18,27,50,1,b,3877,1,22,F
18,28,100,1,b,5754,1,22,F
18,29,0,1,b,1855,1,22,F
18,30,0,0,n,7201,1,22,F
18,31,150,1,b,4812,1,22,F
18,32,100,0,n,4817,1,22,F
18,33,50,1,b,6411,1,22,F
18,34,100,1,n,4830,0,22,F
18,35,150,1,b,5208,1,22,F
18,36,0,0,n,2202,1,22,F
18,37,100,1,n,4678,0,22,F
18,39,0,1,b,1998,1,22,F
18,40,50,0,n,1966,1,22,F
18,41,150,1,b,5667,1,22,F
18,42,0,0,n,3485,1,22,F
18,43,100,1,b,4498,1,22,F
18,46,100,0,n,3352,1,22,F
18,47,0,1,b,1690,1,22,F
18,48,50,1,b,4015,1,22,F
18,49,100,0,n,5102,1,22,F
18,50,150,0,b,6096,0,22,F
18,51,0,1,b,1725,1,22,F
18,52,0,0,n,2443,1,22,F
18,53,100,1,b,5549,1,22,F
18,54,50,0,n,2690,1,22,F
18,56,50,1,b,2601,1,22,F
18,57,150,0,n,1268,1,22,F
18,58,100,0,n,4229,1,22,F
18,59,150,1,b,4593,1,22,F
18,60,100,1,b,6090,1,22,F
18,61,0,1,b,1231,1,22,F
18,62,0,0,n,2186,1,22,F
18,63,50,0,n,2276,1,22,F
18,64,50,1,b,2387,1,22,F
18,65,150,0,n,4073,1,22,F
18,66,0,1,b,2629,1,22,F
18,67,150,1,n,1438,0,22,F
18,68,0,0,n,3075,1,22,F
18,69,50,0,n,5308,1,22,F
18,70,50,1,b,1887,1,22,F
18,71,100,1,b,4852,1,22,F
18,72,100,0,n,5353,1,22,F
18,73,100,1,b,4650,1,22,F
18,74,100,0,n,2430,1,22,F
18,75,150,1,b,6696,1,22,F
18,77,0,1,b,2682,1,22,F
18,78,50,1,b,3641,1,22,F
18,79,50,0,n,4637,1,22,F
18,80,150,0,n,7465,1,22,F
18,81,50,0,b,6556,0,22,F
18,82,0,1,b,1569,1,22,F
18,83,150,0,b,6205,0,22,F
18,84,50,1,b,2910,1,22,F
18,85,100,1,n,3878,0,22,F
18,86,0,0,n,4397,1,22,F
18,87,150,1,n,4298,0,22,F
18,88,100,0,n,1638,1,22,F
18,89,100,0,n,4594,1,22,F
18,90,50,1,b,4117,1,22,F
18,91,0,1,b,1275,1,22,F
18,92,150,1,b,4888,1,22,F
18,94,50,0,n,4217,1,22,F
18,95,100,1,n,6014,0,22,F
18,96,0,0,n,5758,1,22,F
29,1,0,0,b,1184,0,22,M
29,2,150,0,n,3699,1,22,M
29,3,150,1,b,2080,1,22,M
29,4,100,1,b,2437,1,22,M
29,5,50,1,b,1744,1,22,M
29,6,50,0,n,5516,1,22,M
29,7,100,0,n,2919,1,22,M
29,8,0,1,b,1161,1,22,M
29,9,150,0,b,2892,0,22,M
29,10,150,1,b,3100,1,22,M
29,12,0,0,b,2464,0,22,M
29,13,0,1,b,1591,1,22,M
29,14,100,0,n,2040,1,22,M
29,15,100,1,n,3884,0,22,M
29,16,50,1,b,3092,1,22,M
29,18,150,1,b,2211,1,22,M
29,19,50,0,n,2573,1,22,M
29,20,50,1,b,1678,1,22,M
29,21,100,0,n,2202,1,22,M
29,24,150,0,n,6246,1,22,M
29,25,150,0,n,7099,1,22,M
29,26,50,0,n,2288,1,22,M
29,27,50,1,b,2742,1,22,M
29,28,100,1,b,4906,1,22,M
29,29,0,1,b,1364,1,22,M
29,30,0,0,n,6054,1,22,M
29,31,150,1,b,5458,1,22,M
29,32,100,0,n,3912,1,22,M
29,33,50,1,b,5208,1,22,M
29,34,100,1,b,4483,1,22,M
29,35,150,1,n,2828,0,22,M
29,36,0,0,n,5711,1,22,M
29,37,100,1,n,4133,0,22,M
29,38,150,0,n,4201,1,22,M
29,39,0,1,b,1956,1,22,M
29,40,50,0,n,1458,1,22,M
29,42,0,0,n,2707,1,22,M
29,44,150,0,n,4129,1,22,M
29,45,50,0,n,1464,1,22,M
29,46,100,0,b,3237,0,22,M
29,47,0,1,b,1057,1,22,M
29,48,50,1,b,2522,1,22,M
29,49,100,0,n,2743,1,22,M
29,50,150,0,n,3251,1,22,M
29,51,0,1,b,2200,1,22,M
29,52,0,0,n,1877,1,22,M
29,53,100,1,b,5355,1,22,M
29,54,50,0,n,1396,1,22,M
29,55,150,1,b,4718,1,22,M
29,56,50,1,b,1163,1,22,M
29,57,150,0,n,1340,1,22,M
29,58,100,0,n,4645,1,22,M
29,59,150,1,b,1693,1,22,M
29,60,100,1,b,5268,1,22,M
29,61,0,1,b,943,1,22,M
29,62,0,0,n,2188,1,22,M
29,63,50,0,n,2449,1,22,M
29,64,50,1,b,2996,1,22,M
29,65,150,0,n,2230,1,22,M
29,66,0,1,b,1288,1,22,M
29,67,150,1,b,3581,1,22,M
29,68,0,0,n,1682,1,22,M
29,69,50,0,n,1735,1,22,M
29,70,50,1,b,2746,1,22,M
29,71,100,1,b,4088,1,22,M
29,72,100,0,n,3223,1,22,M
29,73,100,1,b,3245,1,22,M
29,74,100,0,n,2159,1,22,M
29,75,150,1,b,1822,1,22,M
29,76,0,0,b,3993,0,22,M
29,77,0,1,b,1651,1,22,M
29,78,50,1,b,4132,1,22,M
29,79,50,0,n,3978,1,22,M
29,80,150,0,n,2647,1,22,M
29,81,50,0,b,5009,0,22,M
29,82,0,1,b,1110,1,22,M
29,83,150,0,n,3957,1,22,M
29,84,50,1,b,2993,1,22,M
29,85,100,1,b,1983,1,22,M
29,86,0,0,n,2146,1,22,M
29,87,150,1,b,1681,1,22,M
29,88,100,0,n,3754,1,22,M
29,89,100,0,n,3568,1,22,M
29,90,50,1,b,1052,1,22,M
29,91,0,1,b,1229,1,22,M
29,92,150,1,b,1418,1,22,M
29,93,150,0,n,1925,1,22,M
29,94,50,0,n,1655,1,22,M
29,95,100,1,b,2080,1,22,M
29,96,0,0,b,1407,0,22,M
22,1,0,0,n,5886,1,26,F
22,3,150,1,b,3587,1,26,F
22,4,100,1,b,4741,1,26,F
22,5,50,1,b,4308,1,26,F
22,6,50,0,n,4600,1,26,F
22,7,100,0,n,4659,1,26,F
22,8,0,1,b,2168,1,26,F
22,9,150,0,n,6136,1,26,F
22,10,150,1,b,4123,1,26,F
22,11,50,0,n,4668,1,26,F
22,12,0,0,n,3544,1,26,F
22,13,0,1,b,1580,1,26,F
22,14,100,0,n,4001,1,26,F
22,15,100,1,b,3693,1,26,F
22,16,50,1,b,3868,1,26,F
22,17,100,0,n,5792,1,26,F
22,18,150,1,b,3972,1,26,F
22,19,50,0,n,4433,1,26,F
22,20,50,1,b,1939,1,26,F
22,21,100,0,n,6419,1,26,F
22,22,0,0,n,1827,1,26,F
22,23,0,1,b,2284,1,26,F
22,25,150,0,n,6483,1,26,F
22,26,50,0,n,4656,1,26,F
22,27,50,1,b,3650,1,26,F
22,28,100,1,b,2933,1,26,F
22,29,0,1,b,1605,1,26,F
22,30,0,0,n,4389,1,26,F
22,31,150,1,b,5614,1,26,F
22,32,100,0,n,4030,1,26,F
22,33,50,1,b,4792,1,26,F
22,34,100,1,b,3618,1,26,F
22,35,150,1,b,4231,1,26,F
22,36,0,0,n,2944,1,26,F
22,37,100,1,b,5376,1,26,F
22,38,150,0,n,2321,1,26,F
22,39,0,1,b,1961,1,26,F
22,40,50,0,n,5148,1,26,F
22,41,150,1,b,3643,1,26,F
22,42,0,0,n,2922,1,26,F
22,43,100,1,n,5417,0,26,F
22,44,150,0,n,6400,1,26,F
22,45,50,0,n,5763,1,26,F
22,47,0,1,b,1618,1,26,F
22,48,50,1,b,2488,1,26,F
22,49,100,0,n,2156,1,26,F
22,50,150,0,n,3138,1,26,F
22,51,0,1,b,1533,1,26,F
22,52,0,0,n,3359,1,26,F
22,53,100,1,b,4526,1,26,F
22,54,50,0,n,2280,1,26,F
22,55,150,1,b,5223,1,26,F
22,56,50,1,b,2710,1,26,F
22,57,150,0,n,3109,1,26,F
22,58,100,0,n,3676,1,26,F
22,59,150,1,b,2491,1,26,F
22,60,100,1,b,3689,1,26,F
22,61,0,1,b,1253,1,26,F
22,62,0,0,n,2246,1,26,F
22,63,50,0,n,2633,1,26,F
22,64,50,1,b,1746,1,26,F
22,65,150,0,n,1992,1,26,F
22,66,0,1,b,2135,1,26,F
22,68,0,0,n,1888,1,26,F
22,69,50,0,n,6146,1,26,F
22,70,50,1,b,2516,1,26,F
22,71,100,1,b,5021,1,26,F
22,72,100,0,n,3840,1,26,F
22,73,100,1,b,2673,1,26,F
22,74,100,0,n,3743,1,26,F
22,75,150,1,n,4433,0,26,F
22,76,0,0,n,2680,1,26,F
22,77,0,1,b,1815,1,26,F
22,78,50,1,n,4450,0,26,F
22,79,50,0,n,2617,1,26,F
22,80,150,0,n,5508,1,26,F
22,81,50,0,n,5317,1,26,F
22,82,0,1,b,1318,1,26,F
22,83,150,0,n,7011,1,26,F
22,84,50,1,b,3340,1,26,F
22,85,100,1,b,3838,1,26,F
22,86,0,0,n,2366,1,26,F
22,87,150,1,b,5941,1,26,F
22,88,100,0,n,3870,1,26,F
22,89,100,0,n,6052,1,26,F
22,90,50,1,b,1654,1,26,F
22,91,0,1,b,987,1,26,F
22,92,150,1,b,6955,1,26,F
22,93,150,0,n,4560,1,26,F
22,94,50,0,n,3625,1,26,F
22,95,100,1,b,1651,1,26,F
22,96,0,0,b,6216,0,26,F
8,1,0,0,n,2703,1,21,M
8,2,150,0,n,2556,1,21,M
8,3,150,1,b,3591,1,21,M
8,4,100,1,b,4128,1,21,M
8,5,50,1,b,2821,1,21,M
8,6,50,0,n,2448,1,21,M
8,7,100,0,n,2811,1,21,M
8,8,0,1,b,2012,1,21,M
8,9,150,0,n,3213,1,21,M
8,10,150,1,b,2719,1,21,M
8,11,50,0,n,3135,1,21,M
8,12,0,0,n,1385,1,21,M
8,13,0,1,b,1196,1,21,M
8,14,100,0,n,4444,1,21,M
8,15,100,1,b,2200,1,21,M
8,16,50,1,b,1684,1,21,M
8,17,100,0,n,4736,1,21,M
8,18,150,1,b,1876,1,21,M
8,19,50,0,n,2081,1,21,M
8,20,50,1,b,1341,1,21,M
8,21,100,0,n,2165,1,21,M
8,22,0,0,n,1824,1,21,M
8,23,0,1,b,1064,1,21,M
8,24,150,0,n,4871,1,21,M
8,25,150,0,n,1992,1,21,M
8,26,50,0,n,2544,1,21,M
8,27,50,1,b,2994,1,21,M
8,28,100,1,b,2822,1,21,M
8,29,0,1,b,1188,1,21,M
8,30,0,0,n,1500,1,21,M
8,31,150,1,b,4093,1,21,M
8,32,100,0,n,3820,1,21,M
8,33,50,1,b,1351,1,21,M
8,34,100,1,b,2692,1,21,M
8,35,150,1,b,2582,1,21,M
8,36,0,0,n,2586,1,21,M
8,37,100,1,b,2719,1,21,M
8,38,150,0,n,2570,1,21,M
8,39,0,1,b,932,1,21,M
8,40,50,0,n,1060,1,21,M
8,41,150,1,b,1794,1,21,M
8,42,0,0,b,1431,0,21,M
8,43,100,1,b,4619,1,21,M
8,44,150,0,n,2575,1,21,M
8,45,50,0,n,1627,1,21,M
8,46,100,0,n,4160,1,21,M
8,47,0,1,b,1105,1,21,M
8,48,50,1,b,1676,1,21,M
8,49,100,0,n,2280,1,21,M
8,50,150,0,n,2408,1,21,M
8,51,0,1,b,1486,1,21,M
8,52,0,0,n,1065,1,21,M
8,53,100,1,b,1950,1,21,M
8,54,50,0,n,872,1,21,M
8,55,150,1,b,4967,1,21,M
8,56,50,1,b,1474,1,21,M
8,57,150,0,n,1885,1,21,M
8,58,100,0,n,2387,1,21,M
8,59,150,1,b,1899,1,21,M
8,60,100,1,b,3074,1,21,M
8,61,0,1,b,1033,1,21,M
8,62,0,0,n,976,1,21,M
8,63,50,0,n,1038,1,21,M
8,64,50,1,b,1416,1,21,M
8,65,150,0,n,2377,1,21,M
8,66,0,1,b,1417,1,21,M
8,67,150,1,b,1892,1,21,M
8,68,0,0,n,1241,1,21,M
8,69,50,0,n,1044,1,21,M
8,70,50,1,b,1017,1,21,M
8,71,100,1,b,1385,1,21,M
8,72,100,0,n,3012,1,21,M
8,73,100,1,b,3287,1,21,M
8,74,100,0,n,1650,1,21,M
8,75,150,1,b,1836,1,21,M
8,76,0,0,n,1414,1,21,M
8,77,0,1,b,1284,1,21,M
8,78,50,1,b,1362,1,21,M
8,79,50,0,n,899,1,21,M
8,80,150,0,n,3608,1,21,M
8,81,50,0,n,5103,1,21,M
8,82,0,1,b,1159,1,21,M
8,83,150,0,n,1901,1,21,M
8,84,50,1,b,1986,1,21,M
8,85,100,1,b,1561,1,21,M
8,86,0,0,n,1261,1,21,M
8,87,150,1,n,3320,0,21,M
8,88,100,0,n,3435,1,21,M
8,89,100,0,n,1418,1,21,M
8,90,50,1,b,1389,1,21,M
8,91,0,1,b,886,1,21,M
8,92,150,1,b,3873,1,21,M
8,93,150,0,n,2780,1,21,M
8,94,50,0,n,1417,1,21,M
8,95,100,1,b,1142,1,21,M
8,96,0,0,n,2706,1,21,M
50,1,0,0,n,5262,1,30,F
50,2,150,0,n,3977,1,30,F
50,3,150,1,b,2189,1,30,F
50,4,100,1,b,4956,1,30,F
50,5,50,1,b,3184,1,30,F
50,6,50,0,n,3315,1,30,F
50,7,100,0,n,3907,1,30,F
50,8,0,1,b,2504,1,30,F
50,9,150,0,n,4441,1,30,F
50,10,150,1,b,3047,1,30,F
50,11,50,0,n,4799,1,30,F
50,12,0,0,n,3929,1,30,F
50,13,0,1,b,2422,1,30,F
50,14,100,0,n,3859,1,30,F
50,15,100,1,b,2988,1,30,F
50,16,50,1,b,3374,1,30,F
50,17,100,0,n,3675,1,30,F
50,18,150,1,b,2040,1,30,F
50,19,50,0,n,3547,1,30,F
50,20,50,1,b,2005,1,30,F
50,21,100,0,n,6484,1,30,F
50,22,0,0,n,3859,1,30,F
50,23,0,1,b,2628,1,30,F
50,24,150,0,b,4017,0,30,F
50,25,150,0,n,4000,1,30,F
50,26,50,0,n,4209,1,30,F
50,27,50,1,b,2510,1,30,F
50,28,100,1,b,5030,1,30,F
50,29,0,1,b,2085,1,30,F
50,30,0,0,n,3309,1,30,F
50,31,150,1,b,4732,1,30,F
50,32,100,0,n,3100,1,30,F
50,33,50,1,b,3249,1,30,F
50,34,100,1,b,4618,1,30,F
50,35,150,1,n,6254,0,30,F
50,36,0,0,n,3205,1,30,F
50,37,100,1,b,2963,1,30,F
50,38,150,0,n,4149,1,30,F
50,39,0,1,b,1931,1,30,F
50,40,50,0,n,4119,1,30,F
50,41,150,1,b,2317,1,30,F
50,42,0,0,n,3155,1,30,F
50,43,100,1,b,3895,1,30,F
50,44,150,0,n,2880,1,30,F
50,45,50,0,n,3417,1,30,F
50,46,100,0,n,2340,1,30,F
50,47,0,1,b,2647,1,30,F
50,48,50,1,b,3168,1,30,F
50,49,100,0,n,3438,1,30,F
50,50,150,0,n,2949,1,30,F
50,51,0,1,b,1684,1,30,F
50,52,0,0,n,2498,1,30,F
50,53,100,1,b,2506,1,30,F
50,54,50,0,n,1779,1,30,F
50,55,150,1,b,2317,1,30,F
50,56,50,1,b,2514,1,30,F
50,57,150,0,n,2720,1,30,F
50,58,100,0,n,2696,1,30,F
50,59,150,1,b,1663,1,30,F
50,60,100,1,b,2743,1,30,F
50,61,0,1,b,1585,1,30,F
50,62,0,0,n,1502,1,30,F
50,63,50,0,n,2173,1,30,F
50,64,50,1,b,1984,1,30,F
50,65,150,0,n,4165,1,30,F
50,66,0,1,b,2585,1,30,F
50,67,150,1,b,3860,1,30,F
50,68,0,0,n,1868,1,30,F
50,69,50,0,n,4869,1,30,F
50,70,50,1,b,2485,1,30,F
50,71,100,1,b,3029,1,30,F
50,72,100,0,n,4423,1,30,F
50,73,100,1,b,1812,1,30,F
50,74,100,0,n,3201,1,30,F
50,75,150,1,b,2341,1,30,F
50,76,0,0,b,2209,0,30,F
50,77,0,1,b,2724,1,30,F
50,78,50,1,b,2491,1,30,F
50,79,50,0,n,2359,1,30,F
50,80,150,0,n,2565,1,30,F
50,83,150,0,n,4391,1,30,F
50,84,50,1,b,4296,1,30,F
50,85,100,1,b,3633,1,30,F
50,86,0,0,n,2423,1,30,F
50,87,150,1,b,3512,1,30,F
50,88,100,0,n,3214,1,30,F
50,89,100,0,n,3099,1,30,F
50,90,50,1,b,2195,1,30,F
50,91,0,1,b,1868,1,30,F
50,92,150,1,n,2940,0,30,F
50,93,150,0,n,2520,1,30,F
50,94,50,0,n,2006,1,30,F
50,95,100,1,b,2592,1,30,F
50,96,0,0,b,4244,0,30,F
7,1,0,0,n,2727,1,19,F
7,2,150,0,n,2556,1,19,F
7,3,150,1,b,1702,1,19,F
